appid,title,price_usd,is_free,coming_soon,early_access,release_date,genres,categories,review_count,dlc_count,required_age,windows,mac,linux,supported_languages,achievements,developer,publisher,short_desc,review_polarization,success,owners_estimate
914890,Nine Noir Lives,19.99,False,False,False,"Sep 7, 2022",Adventure;Indie,Single-player;Steam Achievements;Steam Cloud;Family Sharing,141,1,0.0,True,True,True,2,43,Silvernode Games,Silvernode Games,"Stretch your legs, clean your whiskers, and dive into Nine Noir Lives. Enjoy a &quot;point-and-lick&quot; comedy-noir adventure, full of humour, crazy characters, and intriguing locations. Solve challenging puzzles and answer the immortal question: how many things need to be licked to solve a murder in this town?",0.2605633802816901,1,"0 .. 20,000"
1025600,Battle Realms: Zen Edition,14.99,False,False,False,"Jan 27, 2025",Action;Strategy,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Steam Trading Cards;Captions available;Steam Cloud;Includes level editor;Family Sharing,3801,0,0.0,True,False,False,7,0,Ed Del Castillo,Ed Del Castillo,"Return of the Classic, now remastered! Battle Realms is a fantasy RTS inspired by the stories told in martial- arts movies and oriental mythology. Develop your peasants into a highly trained and deadly efficient clan of warriors who are ready to die with your name on their lips.",0.2501315097317201,1,"200,000 .. 500,000"
755670,Sleep Tight,4.99,False,False,False,"Jul 26, 2018",Action;Indie;Strategy,Single-player;Steam Achievements;Full controller support;Steam Leaderboards;Family Sharing,68,0,0.0,True,False,False,1,23,We Are Fuzzy,We Are Fuzzy,"Sleep Tight is an adrenaline pumping arcade-style, twin-stick shooter with base-building elements and wrapped in blankets of nostalgia. Construct your strongest pillow fort during the day to defend your bedroom from endless hordes of monsters each night.",0.2753623188405797,0,"0 .. 20,000"
418250,Polaris Sector,39.99,False,False,False,"Mar 22, 2016",Simulation;Strategy,Single-player;Family Sharing,455,1,0.0,True,False,False,3,0,SoftWarWare,Slitherine Ltd.,"Can anyone build an empire in a place like this? Other factions are naturally suspicious of newcomers and may wage war at the first sign of unidentified craft. Here, a natural death is an uncommon luxury.",0.5723684210526316,0,"100,000 .. 200,000"
35000,Mini Ninjas,1.49,False,False,False,"Sep 8, 2009",Action;Adventure,Single-player;Family Sharing,4534,0,0.0,True,False,False,1,0,IO Interactive,Square Enix,Mini Ninjas is a game that combines furious action with stealth and exploration for an experience that appeals to a wide audience across age groups and preferences. It’s an action-adventure with a strong focus on allowing the player freedom to explore the world and has the depth to allow for very varied gameplay and approaches to getting...,0.2088202866593164,0,"200,000 .. 500,000"
1282690,Crysis® 3,0.0,False,False,False,"Jun 4, 2020",Action;Adventure;Strategy,Single-player;Multi-player;PvP;Online PvP;Full controller support,5545,0,17.0,True,False,False,9,0,Crytek,Electronic Arts,"The fate of the world is in your hands. New and old enemies threaten the peace you worked so hard to achieve 24 years ago. Your search for the Alpha Ceph continues, but this time you'll also need to expose the truth behind the C.E.L.L. corporation.",0.2991345113595384,0,"500,000 .. 1,000,000"
238210,System Shock® 2 (1999),0.0,False,False,False,"May 10, 2013",Action;RPG,Single-player;Multi-player;Co-op;Steam Trading Cards;Family Sharing,7611,0,17.0,True,True,False,2,0,Nightdive Studios,Nightdive Studios,"&quot;Remember, it is my will that guided you here. It is my will that gave you your cybernetic implants, the only beauty in that meat you call a body. If you value that meat... you will do as I tell you.&quot; The cult classic sci-fi horror FPS-RPG has returned.",0.109695218076721,1,"200,000 .. 500,000"
1055540,A Short Hike,7.99,False,False,False,"Jul 30, 2019",Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Family Sharing,19064,0,0.0,True,True,True,5,12,adamgryu,adamgryu,"Hike, climb, and soar through the peaceful mountainside landscapes of Hawk Peak Provincial Park as you make your way to the summit.",0.0168371361132966,1,"200,000 .. 500,000"
40400,AI War: Fleet Command,9.99,False,False,False,"Oct 21, 2009",Indie;Strategy,Single-player;Multi-player;Co-op;Online Co-op;LAN Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Family Sharing,1582,6,0.0,True,True,True,1,322,Arcen Games,Arcen Games,"&quot;You are outgunned. You are massively outnumbered. You must win.&quot; These are your orders. Humanity has already fought its war against the machines -- and lost. AI death squads stand watch over every planet and every wormhole, the few remaining human settlements are held captive in orbiting bubbles, and the AIs have turned their...",0.3480732785849653,0,"200,000 .. 500,000"
91900,Post Apocalyptic Mayhem,9.99,False,False,False,"Mar 17, 2011",Action;Racing,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards;Family Sharing,1511,1,0.0,True,False,False,7,51,Steel Monkeys,Next Dimension Game Adventures Ltd.,Battle up to five friends online in this over-the-top vehicular mayhem racer!,0.3194444444444444,0,"200,000 .. 500,000"
752590,A Plague Tale: Innocence,39.99,False,False,False,"May 14, 2019",Action;Adventure,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Family Sharing,63042,1,17.0,True,False,False,14,35,Asobo Studio,Focus Entertainment,"Follow the grim tale of young Amicia and her little brother Hugo, in a heartrending journey through the darkest hours of history.",0.1311327189378678,1,"1,000,000 .. 2,000,000"
252710,The Last Express Gold Edition,6.99,False,False,False,"Nov 21, 2013",Adventure,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Family Sharing,345,0,0.0,True,True,False,5,15,Dotemu,Dotemu,"Step aboard the 1914 Orient Express in this award-winning mystery adventure from Prince of Persia creator Jordan Mechner. Described as one of the best adventure games of all time, The Last Express is an intrigue-filled adventure set aboard the luxurious Orient Express.",0.384393063583815,1,"50,000 .. 100,000"
3980,CivCity: Rome,9.99,False,False,False,"Apr 6, 2007",Strategy,Single-player;Family Sharing,858,0,0.0,True,False,False,3,0,FireFly Studios,2K,"CivCity: Rome, an innovative city builder inspired by the world of Sid Meiers Civilization, and created by a collaboration between Firefly Studios and Firaxis Games, invites players to shift focus from building a multi-city empire and zoom-in on the great cities of the Roman Empire, culminating in Rome itself!",0.5459837019790454,0,"100,000 .. 200,000"
354160,WRC 5 FIA World Rally Championship,9.99,False,False,False,"Oct 8, 2015",Racing,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Remote Play on TV;Family Sharing,1343,4,0.0,True,False,False,8,37,KT Racing,Nacon,"Find all the cars, all the drivers and all the official rallies of the 2015 FIA World Rally Championship in THE racing simulation standard. Realistic driving on different road surfaces, dynamic damage, day/night system, weather… Experience all the sensations of rally racing in WRC 5!",0.6153273809523809,0,"100,000 .. 200,000"
612880,Wolfenstein II: The New Colossus,39.99,False,False,False,"Oct 26, 2017",Action,Single-player;Steam Achievements;Full controller support;Color Alternatives;Save Anytime;Stereo Sound;Surround Sound;Steam Cloud;Remote Play on TV;Family Sharing,44497,4,17.0,True,False,False,10,80,MachineGames,Bethesda Softworks,"America, 1961. The assassination of Nazi General Deathshead was a short-lived victory. The Nazis maintain their stranglehold on the world. You are BJ Blazkowicz, aka “Terror-Billy,” member of the Resistance, scourge of the Nazi empire, and humanity’s last hope for liberty.",0.3781518270484066,1,"1,000,000 .. 2,000,000"
999220,Amnesia: Rebirth,29.99,False,False,False,"Oct 20, 2020",Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Workshop;Includes level editor;Remote Play on TV;Remote Play Together;Family Sharing,8686,0,0.0,True,False,True,8,41,Frictional Games,Frictional Games,"A first-person horror adventure. Uncover your past and survive the Algerian desert. Fear is your enemy; stay calm to not succumb to an illness threatening you and your loved one. Avoid darkness, hide from monsters and solve puzzles. Adventure Mode available for a less scary experience.",0.4628755611833774,0,"1,000,000 .. 2,000,000"
356040,Sheltered,14.99,False,False,False,"Mar 15, 2016",Indie;RPG;Strategy,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Remote Play on TV;Family Sharing,6092,0,0.0,True,True,True,8,18,Unicube,Team17 Digital Ltd,"Sheltered is a deep and emotional survival management game. You take on the role of protecting four family members who, after a global apocalypse, have found their way to a deserted shelter. ",0.3677991137370753,0,"200,000 .. 500,000"
325610,Total War: ATTILA,44.99,False,False,False,"Feb 17, 2015",Strategy,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Co-op;Online Co-op;LAN Co-op;Steam Achievements;Steam Trading Cards;Camera Comfort;Custom Volume Controls;Adjustable Difficulty;Playable without Timed Input;Save Anytime;Stereo Sound;Surround Sound;Steam Cloud;Family Sharing,35072,8,0.0,True,False,True,9,118,CREATIVE ASSEMBLY,SEGA,"Against a darkening background of famine, disease and war, a new power is rising in the great steppes of the East. With a million horsemen at his back, the ultimate warrior king approaches, and his sights are set on Rome… The next instalment in the multi award-winning PC series that combines turn-based strategy with real-time tactics,...",0.3585379066518405,0,"2,000,000 .. 5,000,000"
296180,Iron Storm,2.99,False,False,False,"May 8, 2014",Action;Adventure;Indie,Single-player;Multi-player;Family Sharing,171,0,0.0,True,False,False,6,0,Microids,Microids,"Western Germany, March 1964... The last Great War rages on. Madness at the front lines. Men butchering each other. War-torn Europe stands ripped apart by a front line that runs straight through the heart of Germany where American and Western European troops battle against enemy forces.",0.6686046511627908,0,"50,000 .. 100,000"
46500,Syberia,12.99,False,False,False,"May 19, 2011",Adventure;Casual,Single-player;Steam Trading Cards;Remote Play on Phone;Remote Play on Tablet;Family Sharing,6305,0,0.0,True,False,False,8,0,Microids,Microids,Join Kate Walker as she travels to remote locations and time periods in this timeless voyage to discover her true destiny.,0.2345385347288296,1,"500,000 .. 1,000,000"
282560,RollerCoaster Tycoon World™,3.74,False,False,False,"Nov 16, 2016",Simulation;Strategy,Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Family Sharing,5791,0,0.0,True,False,False,9,30,Nvizzio Creations,Atari,RollerCoaster Tycoon World™ is the newest installment in the legendary RCT franchise. This next-generation theme park simulation and building game includes fan-favorite features along with incredible new advancements!,0.5012085635359116,0,"200,000 .. 500,000"
302510,Ryse: Son of Rome,9.99,False,False,False,"Oct 10, 2014",Action,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards;Remote Play on TV;Family Sharing,40826,0,16.0,True,False,False,6,73,Crytek,Crytek ,"“Ryse: Son of Rome” tells the story of Marius Titus, a young Roman soldier who witnesses the murder of his family at the hands of barbarian bandits, then travels with the Roman army to Britannia to seek revenge.",0.2650941778724863,0,"2,000,000 .. 5,000,000"
620590,Ancestors Legacy,34.99,False,False,False,"May 22, 2018",Strategy,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Remote Play on TV;Family Sharing,8373,4,17.0,True,True,False,11,62,Destructive Creations,Destructive Creations,"Ancestors Legacy is a squad-based real time strategy with a strong focus on tactics. Inspired by medieval European history, it brings to life four different nations and their conflicts, usually solved by war.",0.4242894673990924,0,"500,000 .. 1,000,000"
2863640,The Midnight Walk,29.99,False,False,False,"May 8, 2025",Adventure;Indie,Single-player;Steam Achievements;Full controller support;VR Supported;Family Sharing,926,1,0.0,True,False,False,7,16,MoonHood,Fast Travel Games,Follow The Midnight Walk in a dark adventure from the minds behind Lost in Random. Befriend a lost lantern creature and light your way through a world of wonder and terror. Outsmart monsters and marvel at details in a landscape handcrafted with real clay and animated in a stop motion style.,0.0960086299892125,1,"20,000 .. 50,000"
205810,Jagged Alliance: Crossfire,14.99,False,False,False,"Aug 24, 2012",RPG;Simulation;Strategy,Single-player;Steam Achievements;Stats;Family Sharing,323,0,0.0,True,False,False,5,22,Coreplay GmbH,THQ Nordic,"The island of Arulco is free; however, there are other countries under the shadow of war that are ignored by the rest of the world.",0.7623456790123457,0,"100,000 .. 200,000"
6220,FlatOut,7.49,False,False,False,"Feb 2, 2007",Action;Racing;Simulation,Single-player;Multi-player;PvP;LAN PvP;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Workshop;Steam Cloud;Family Sharing,5471,0,0.0,True,False,False,11,18,Bugbear Entertainment,Strategy First,Ram through pile-ups and smash through your windshield as you push racing to the edge! FlatOut™ delivers more heart-stopping thrills than any sane driver can handle!,0.162828947368421,0,"100,000 .. 200,000"
